id,name,account,card,features,news
286,Julio Furch,"{'id': 290, 'number': '0124-4', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 277, 'number': '**** **** **** 0014', 'limit': 1000.0}",[],"[{'id': 768, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 769, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 1233, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Julio Furch, todas estas questões, devidamente ponderadas, levantam dúvidas sobre se a complexidade dos estudos efetuados aponta para a melhoria do fluxo de informações. '}]"
287,Kaua,"{'id': 291, 'number': '0111', 'agency': '1111', 'balance': 1230.0, 'limit': 1230.0}","{'id': 278, 'number': '1234 1234 1234 1234', 'limit': 1230.0}","[{'id': 81, 'icon': 'string', 'description': 'string'}]","[{'id': 853, 'icon': 'string', 'description': 'string'}, {'id': 1234, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Kaua, por outro lado, a revolução dos costumes faz parte de um processo de gerenciamento das condições inegavelmente apropriadas. '}]"
288,Nuac,"{'id': 292, 'number': '0123', 'agency': '2222', 'balance': 1230.0, 'limit': 1230.0}","{'id': 279, 'number': '1224 1223 1234 1234', 'limit': 1230.0}","[{'id': 82, 'icon': 'string', 'description': 'string'}]","[{'id': 854, 'icon': 'string', 'description': 'string'}, {'id': 1235, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Nuac, evidentemente, o fenômeno da internet possibilita uma melhor visão global do orçamento setorial. '}]"
289,Nunes,"{'id': 293, 'number': '042', 'agency': '2333', 'balance': 1230.0, 'limit': 1230.0}","{'id': 280, 'number': '1224 3332 1234 1234', 'limit': 1230.0}","[{'id': 83, 'icon': 'string', 'description': 'string'}]","[{'id': 855, 'icon': 'string', 'description': 'string'}, {'id': 1236, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Nunes, a certificação de metodologias que nos auxiliam a lidar com o acompanhamento das preferências de consumo maximiza as possibilidades por conta de todos os recursos funcionais envolvidos. '}]"
290,erico,"{'id': 294, 'number': '32543-4', 'agency': '55552', 'balance': 0.0, 'limit': 0.0}","{'id': 281, 'number': '****', 'limit': 0.0}","[{'id': 84, 'icon': 'string', 'description': 'string'}]","[{'id': 856, 'icon': 'string', 'description': 'string'}, {'id': 1237, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'erico, evidentemente, o comprometimento entre as equipes garante a contribuição de um grupo importante na determinação dos relacionamentos verticais entre as hierarquias. '}]"
291,pepsi,"{'id': 295, 'number': '42543-4', 'agency': '55553', 'balance': 0.0, 'limit': 0.0}","{'id': 282, 'number': '**** **** 2222', 'limit': 0.0}",[],"[{'id': 1238, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'pepsi, o que temos que ter sempre em mente é que o novo modelo estrutural aqui preconizado prepara-nos para enfrentar situações atípicas decorrentes do processo de comunicação como um todo. '}]"
292,Luke,"{'id': 296, 'number': '52543-4', 'agency': '55554', 'balance': 0.0, 'limit': 0.0}","{'id': 283, 'number': '**** **** 3333', 'limit': 0.0}",[],"[{'id': 1239, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Luke, do mesmo modo, o comprometimento entre as equipes causa impacto indireto na reavaliação da gestão inovadora da qual fazemos parte. '}]"
294,Rosana Silva,"{'id': 298, 'number': '00011-3', 'agency': '0001', 'balance': 500.0, 'limit': 1000.0}","{'id': 285, 'number': '**** **** **** 2324', 'limit': 0.0}",[],"[{'id': 942, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 943, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 944, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 945, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 1240, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Rosana Silva, a nível organizacional, a consolidação das estruturas auxilia a preparação e a composição das posturas dos órgãos dirigentes com relação às suas atribuições. '}, {'id': 1270, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}]"
295,Alessandro Rosa,"{'id': 299, 'number': '00012-3', 'agency': '0001', 'balance': 500.0, 'limit': 1000.0}","{'id': 286, 'number': '**** **** **** 2325', 'limit': 0.0}",[],"[{'id': 946, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 947, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 948, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 949, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 1241, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Alessandro Rosa, evidentemente, o desenvolvimento contínuo de distintas formas de atuação afeta positivamente a correta previsão da gestão inovadora da qual fazemos parte. '}, {'id': 1271, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}]"
296,Kelly dos Santos,"{'id': 300, 'number': '00013-3', 'agency': '0001', 'balance': 500.0, 'limit': 1000.0}","{'id': 287, 'number': '**** **** **** 2326', 'limit': 0.0}",[],"[{'id': 950, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 951, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 952, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 1242, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Kelly dos Santos, podemos já vislumbrar o modo pelo qual o julgamento imparcial das eventualidades auxilia a preparação e a composição dos métodos utilizados na avaliação de resultados. '}, {'id': 1272, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}]"
297,Paulo Pereira,"{'id': 301, 'number': '00014-3', 'agency': '0001', 'balance': 500.0, 'limit': 1000.0}","{'id': 288, 'number': '**** **** **** 2327', 'limit': 0.0}",[],"[{'id': 1243, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Paulo Pereira, neste sentido, a revolução dos costumes acarreta um processo de reformulação e modernização do fluxo de informações. '}]"
298,Pyterson,"{'id': 302, 'number': '0114-4', 'agency': '0114', 'balance': 0.0, 'limit': 1000.0}","{'id': 289, 'number': '**** **** **** 1414', 'limit': 500.0}","[{'id': 86, 'icon': 'string', 'description': 'string'}]","[{'id': 858, 'icon': 'string', 'description': 'string'}, {'id': 1244, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Pyterson, neste sentido, a hegemonia do ambiente político prepara-nos para enfrentar situações atípicas decorrentes das diversas correntes de pensamento. '}]"
299,Pyterson,"{'id': 305, 'number': '0224-4', 'agency': '0224', 'balance': 0.0, 'limit': 1000.0}","{'id': 292, 'number': '**** **** **** 2224', 'limit': 500.0}","[{'id': 89, 'icon': 'string', 'description': 'string'}]","[{'id': 861, 'icon': 'string', 'description': 'string'}, {'id': 1245, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Pyterson, podemos já vislumbrar o modo pelo qual a estrutura atual da organização afeta positivamente a correta previsão das novas proposições. '}, {'id': 1293, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista seu dinheiro com sabedoria e garanta um futuro próspero!'}]"
301,Pip,"{'id': 307, 'number': '0335-5', 'agency': '0335', 'balance': 0.0, 'limit': 1000.0}","{'id': 294, 'number': '**** **** **** 3345', 'limit': 500.0}","[{'id': 91, 'icon': 'string', 'description': 'string'}]","[{'id': 863, 'icon': 'string', 'description': 'string'}, {'id': 1246, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Pip, as experiências acumuladas demonstram que o surgimento do comércio virtual nos obriga à análise dos conhecimentos estratégicos para atingir a excelência. '}, {'id': 1295, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista no futuro: faça seu dinheiro trabalhar por você.'}]"
302,paula,"{'id': 308, 'number': '000007-3', 'agency': '00004', 'balance': 0.0, 'limit': 1000.0}","{'id': 295, 'number': '*** *** *** 122', 'limit': 2000.0}","[{'id': 92, 'icon': 'string', 'description': 'string'}]","[{'id': 864, 'icon': 'string', 'description': 'string'}, {'id': 1247, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'paula, desta maneira, a expansão dos mercados mundiais facilita a criação da gestão inovadora da qual fazemos parte. '}]"
303,laura,"{'id': 309, 'number': '000008-6', 'agency': '00007', 'balance': 0.0, 'limit': 1000.0}","{'id': 296, 'number': '*** *** *** 133', 'limit': 2000.0}","[{'id': 93, 'icon': 'string', 'description': 'string'}]","[{'id': 865, 'icon': 'string', 'description': 'string'}, {'id': 1248, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'laura, o empenho em analisar a complexidade dos estudos efetuados talvez venha a ressaltar a relatividade das diretrizes de desenvolvimento para o futuro. '}]"
304,Epson,"{'id': 313, 'number': '12563-8', 'agency': '0001', 'balance': 0.0, 'limit': 10.0}","{'id': 297, 'number': '**** **** 1111 8888', 'limit': 2000.0}",[],"[{'id': 1249, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Epson, caros amigos, a execução dos pontos do programa exige a precisão e a definição das diretrizes de desenvolvimento para o futuro. '}]"
305,Juliano Pereira,"{'id': 314, 'number': '18456-8', 'agency': '0001', 'balance': 0.0, 'limit': 100.0}","{'id': 298, 'number': '**** **** 5555 0101', 'limit': 1000.0}",[],"[{'id': 1250, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Juliano Pereira, o empenho em analisar a valorização de fatores subjetivos desafia a capacidade de equalização do processo de comunicação como um todo. '}]"
306,Ana Maria,"{'id': 315, 'number': '22556-4', 'agency': '0001', 'balance': 0.0, 'limit': 600.0}","{'id': 299, 'number': '**** **** 6666 0202', 'limit': 1200.0}",[],"[{'id': 1251, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Ana Maria, todas estas questões, devidamente ponderadas, levantam dúvidas sobre se o desenvolvimento contínuo de distintas formas de atuação causa impacto indireto na reavaliação das formas de ação. '}]"
307,Carolina Santos,"{'id': 316, 'number': '84569-2', 'agency': '0001', 'balance': 0.0, 'limit': 1000.0}","{'id': 300, 'number': '**** **** 0101 3030', 'limit': 2000.0}",[],"[{'id': 1252, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Carolina Santos, desta maneira, o acompanhamento das preferências de consumo afeta positivamente a correta previsão do investimento em reciclagem técnica. '}]"
308,Joao Ferreira,"{'id': 317, 'number': '95236-1', 'agency': '0001', 'balance': 0.0, 'limit': 25.0}","{'id': 301, 'number': '**** **** 1212 1313', 'limit': 500.0}",[],"[{'id': 1253, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Joao Ferreira, acima de tudo, é fundamental ressaltar que a mobilidade dos capitais internacionais cumpre um papel essencial na formulação do sistema de formação de quadros que corresponde às necessidades. '}]"
309,taylor,"{'id': 318, 'number': '00005-7', 'agency': 'string', 'balance': 0.0, 'limit': 500.0}","{'id': 302, 'number': '**** **** **** 5790', 'limit': 0.0}","[{'id': 95, 'icon': 'string', 'description': 'string'}]","[{'id': 867, 'icon': 'string', 'description': 'string'}, {'id': 1254, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'taylor, no mundo atual, o julgamento imparcial das eventualidades estende o alcance e a importância dos relacionamentos verticais entre as hierarquias. '}]"
310,taylor,"{'id': 319, 'number': '00008-3', 'agency': 'string', 'balance': 0.0, 'limit': 500.0}","{'id': 303, 'number': '**** **** **** 9087', 'limit': 0.0}","[{'id': 96, 'icon': 'string', 'description': 'string'}]","[{'id': 868, 'icon': 'string', 'description': 'string'}, {'id': 1255, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'taylor, o empenho em analisar o novo modelo estrutural aqui preconizado é uma das consequências dos índices pretendidos. '}]"
300,Pyth,"{'id': 306, 'number': '0334-4', 'agency': '0334', 'balance': 0.0, 'limit': 1000.0}","{'id': 293, 'number': '**** **** **** 3344', 'limit': 500.0}","[{'id': 90, 'icon': 'string', 'description': 'string'}]","[{'id': 862, 'icon': 'string', 'description': 'string'}, {'id': 1256, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Pyth, a prática cotidiana prova que a crescente influência da mídia oferece uma interessante oportunidade para verificação dos métodos utilizados na avaliação de resultados. '}, {'id': 1294, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista no seu futuro. Escolha Pyth.'}]"
311,Renato Moreira,"{'id': 320, 'number': '00015-8', 'agency': '0001', 'balance': 500.0, 'limit': 1000.0}","{'id': 304, 'number': 'string', 'limit': 0.0}",[],"[{'id': 1257, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Renato Moreira, assim mesmo, o novo modelo estrutural aqui preconizado desafia a capacidade de equalização do orçamento setorial. '}]"
312,Pyterson,"{'id': 323, 'number': '11111-1', 'agency': '0001', 'balance': 0.0, 'limit': 0.0}","{'id': 305, 'number': '**** **** **** 8796', 'limit': 1000.0}",[],"[{'id': 1258, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Pyterson, nunca é demais lembrar o peso e o significado destes problemas, uma vez que o início da atividade geral de formação de atitudes nos obriga à análise do remanejamento dos quadros funcionais. '}]"
313,Pip,"{'id': 324, 'number': '22222-2', 'agency': '0001', 'balance': 0.0, 'limit': 0.0}","{'id': 306, 'number': '**** **** **** 1275', 'limit': 1000.0}",[],"[{'id': 1259, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Pip, o incentivo ao avanço tecnológico, assim como a execução dos pontos do programa afeta positivamente a correta previsão das condições inegavelmente apropriadas. '}]"
314,Pip,"{'id': 325, 'number': '33333-3', 'agency': '0001', 'balance': 0.0, 'limit': 0.0}","{'id': 307, 'number': '**** **** **** 1571', 'limit': 1000.0}",[],"[{'id': 1260, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Pip, do mesmo modo, a determinação clara de objetivos assume importantes posições no estabelecimento do orçamento setorial. '}]"
315,Pap,"{'id': 326, 'number': '44444-4', 'agency': '0001', 'balance': 0.0, 'limit': 0.0}","{'id': 308, 'number': '**** **** **** 3746', 'limit': 1000.0}",[],"[{'id': 1261, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Pap, evidentemente, a contínua expansão de nossa atividade afeta positivamente a correta previsão do impacto na agilidade decisória. '}]"
316,Elon Musk,"{'id': 327, 'number': '00001-9', 'agency': '0001', 'balance': 100000.0, 'limit': 50000.0}","{'id': 309, 'number': '**** **** **** 4246', 'limit': 50000.0}","[{'id': 97, 'icon': 'string', 'description': 'string'}]","[{'id': 953, 'icon': 'string', 'description': 'string'}, {'id': 1262, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Elon Musk, gostaria de enfatizar que o desenvolvimento contínuo de distintas formas de atuação assume importantes posições no estabelecimento do retorno esperado a longo prazo. '}]"
